gcf_id,count
42592,11
36164,11
28112,11
29375,11
43792,11
15732,11
44283,11
14655,11
40934,11
35072,11
9920,11
8769,11
17640,11
34894,11
25916,11
42456,11
43852,11
15345,11
41227,11
24079,11
18360,11
47180,11
17473,11
31523,11
47014,11
2273,11
43191,11
31192,11
46806,11
46711,11
23519,11
13727,11
22127,11
28915,11
46759,11
30814,11
37351,11
5428,10
46906,10
2418,10
35494,10
25980,10
45165,10
44282,10
9824,10
35898,10
11943,10
3714,10
35453,10
44215,10
41566,10
44137,10
28999,10
29457,10
7034,10
1073,10
34236,10
43922,10
16599,10
25659,10
8873,10
2309,10
31296,10
2310,10
40076,10
28946,10
10597,10
32984,10
21751,10
7026,10
9334,10
3134,10
35251,10
35230,10
4618,10
41605,10
44902,10
7666,10
11057,10
13562,10
40341,10
41579,10
21943,10
521,10
42179,10
46027,10
10563,10
47076,10
13334,10
28723,10
16059,10
10559,10
43795,10
43056,10
39415,10
29912,10
8710,10
32970,10
16880,10
11774,10
6589,10
17572,10
38863,10
43698,10
19216,10
22959,9
44047,9
22002,9
8910,9
40468,9
41266,9
46323,9
31045,9
42582,9
27811,9
25964,9
22259,9
44933,9
25375,9
43207,9
21223,9
34566,9
8517,9
6562,9
3436,9
45651,9
39658,9
21557,9
6745,9
17120,9
46122,9
37030,9
45513,9
10794,9
32614,9
36689,9
17320,9
26885,9
7504,9
30942,9
38530,9
45197,9
47203,9
20586,9
35433,9
32365,9
26519,9
32204,9
2478,9
17925,9
23821,9
43052,9
43590,9
20600,9
44103,9
39930,9
12851,9
42430,9
13310,9
29683,9
37889,9
44033,9
41668,9
28389,9
23311,9
21881,9
39435,9
36397,9
5858,9
43338,9
24541,9
44868,9
15563,9
45893,9
35021,9
4679,9
25075,9
27990,9
6398,9
6810,9
29704,9
37500,9
1198,9
33053,9
30946,9
2762,9
44166,9
16847,9
1532,9
26436,9
17568,9
29086,9
16445,9
45163,9
11210,9
2962,9
34902,9
14794,9
26851,9
3672,9
35703,9
12452,8
5475,8
6134,8
40780,8
28980,8
47004,8
21515,8
35892,8
7928,8
5600,8
37998,8
11904,8
35140,8
27285,8
35300,8
5396,8
42377,8
3442,8
9039,8
12668,8
46965,8
45505,8
15370,8
46118,8
16618,8
37040,8
2279,8
2140,8
36083,8
9114,8
32652,8
36942,8
31154,8
15912,8
12147,8
36321,8
41150,8
3763,8
41831,8
42268,8
3296,8
30767,8
13722,8
30252,8
4461,8
37342,8
5948,8
46850,8
24877,8
44293,8
8585,8
30192,8
22591,8
46786,8
45891,8
37340,8
41818,8
13193,8
18025,8
6844,8
46082,8
15848,8
1832,8
47155,8
19856,8
15666,8
29142,8
46647,8
43399,8
42636,8
34989,8
27108,8
40094,8
39104,8
891,8
13332,8
11470,8
28733,8
35852,8
22078,8
35706,8
46790,8
20795,8
30738,8
14418,8
19285,8
33786,8
15413,8
27237,8
21767,8
20775,8
44003,8
3629,8
12557,8
32928,8
39838,8
16039,8
44389,8
32542,8
6730,8
41184,8
33155,8
3637,8
41799,8
14966,8
34243,8
44719,8
46093,8
34462,8
46644,8
24593,8
8096,8
41066,8
25264,8
36598,8
44095,8
44150,8
23360,8
3280,8
46002,8
46417,8
37824,8
29143,8
40451,8
46460,8
5160,8
39271,7
29732,7
32018,7
7744,7
38760,7
4561,7
17074,7
8104,7
43489,7
21989,7
47057,7
2252,7
16311,7
41900,7
43269,7
40655,7
19121,7
36462,7
26848,7
6116,7
46014,7
43156,7
44638,7
42751,7
9109,7
19812,7
19675,7
5830,7
4947,7
34651,7
29768,7
43100,7
11246,7
11306,7
34195,7
46302,7
28379,7
7197,7
15317,7
40199,7
45895,7
10687,7
37039,7
8353,7
46622,7
32472,7
32083,7
35810,7
13362,7
10423,7
31527,7
29186,7
12836,7
41245,7
41970,7
21606,7
43523,7
36552,7
41234,7
7014,7
29697,7
7825,7
9928,7
7126,7
40665,7
47042,7
43136,7
15651,7
22402,7
41753,7
44034,7
28386,7
24242,7
46415,7
13988,7
16540,7
36777,7
21544,7
22037,7
46909,7
4350,7
26700,7
765,7
43938,7
30675,7
42908,7
33838,7
2961,7
33321,7
43508,7
24856,7
66,7
34983,7
16363,7
9966,7
37771,7
39692,7
38,7
1669,7
23565,7
41648,7
34322,7
1280,7
38183,7
38323,7
7184,7
1530,7
15131,7
41404,7
33593,7
12030,7
38964,7
45487,7
1342,7
25526,7
36771,7
31142,7
31069,7
20698,7
36540,7
5791,7
42663,7
37080,7
18090,7
17243,7
34702,7
36956,7
36907,7
17570,7
38064,7
34060,7
43797,7
12635,7
40858,7
40096,7
26235,7
16471,7
45203,7
15180,7
22642,7
32480,7
42295,7
46183,7
34850,7
37356,7
36697,7
44091,7
35684,7
12525,7
41190,7
2263,7
46248,6
32000,6
37521,6
24417,6
45725,6
28249,6
37208,6
20588,6
34608,6
28658,6
37355,6
17306,6
512,6
27366,6
35415,6
34780,6
27567,6
38510,6
39289,6
42302,6
34434,6
39714,6
46164,6
8977,6
43613,6
45928,6
42931,6
45994,6
37690,6
44317,6
46258,6
38213,6
19789,6
997,6
36032,6
16438,6
4636,6
39027,6
33585,6
31253,6
34782,6
27215,6
13148,6
28028,6
31774,6
41007,6
29717,6
42742,6
13237,6
41330,6
6719,6
31837,6
26952,6
30327,6
36398,6
31943,6
15409,6
35731,6
22123,6
46337,6
10399,6
31614,6
5162,6
12648,6
24462,6
10292,6
45168,6
42232,6
38425,6
41699,6
46788,6
8411,6
30813,6
35191,6
5112,6
42006,6
46688,6
11650,6
41482,6
43474,6
44822,6
47056,6
30709,6
17263,6
38222,6
35770,6
30606,6
3645,6
44076,6
38240,6
22136,6
43734,6
45611,6
28842,6
5526,6
34375,6
18176,6
27782,6
24951,6
2823,6
41374,6
8487,6
11842,6
46610,6
34677,6
35,6
12931,6
32194,6
23199,6
35263,6
16882,6
13319,6
41224,6
37289,6
7920,6
2372,6
22068,6
18289,6
6618,6
42856,6
28899,6
45156,6
29114,6
40359,6
17800,6
42103,6
46738,6
37662,6
44958,6
7005,6
24681,6
15113,6
13524,6
42267,6
20679,6
21577,6
27506,6
28283,6
23788,6
31660,6
42929,6
15232,6
46868,6
40867,6
43227,6
8825,6
28497,6
26541,6
28640,6
46202,6
1633,6
20005,6
42442,6
44869,6
6499,6
10949,6
44178,6
4460,6
41754,6
10899,6
19005,6
21256,6
5710,6
20276,6
10119,6
21316,6
45362,6
28642,6
32740,6
36660,6
34401,6
42393,6
46133,6
34627,6
36211,6
33234,6
40859,6
12416,6
14647,6
36692,6
4726,6
28598,6
44551,6
26632,6
14348,6
45945,6
25546,6
46625,6
45799,6
46422,6
36091,6
13613,6
46256,6
40585,6
43102,6
46086,6
1772,6
34786,6
44968,6
46962,6
37787,6
37712,6
16955,6
39008,6
46558,6
11676,6
43829,6
45635,6
12637,6
31234,6
10832,6
10768,6
3651,6
33765,6
31030,5
45057,5
25503,5
28467,5
34405,5
45263,5
40033,5
7003,5
6323,5
4231,5
36295,5
23473,5
46115,5
37611,5
45886,5
3164,5
13991,5
30101,5
41509,5
6135,5
43443,5
24730,5
42851,5
25123,5
40049,5
22480,5
30006,5
36918,5
46750,5
33799,5
29034,5
19560,5
39406,5
84,5
10810,5
20728,5
35853,5
32386,5
45975,5
26630,5
45285,5
36950,5
35385,5
42259,5
41071,5
22943,5
26232,5
36304,5
24373,5
38004,5
16196,5
21079,5
21673,5
3034,5
39170,5
43111,5
8076,5
40070,5
23149,5
1030,5
17303,5
40891,5
47182,5
22713,5
35217,5
28271,5
43472,5
34539,5
21687,5
38499,5
34542,5
32219,5
16909,5
35483,5
35112,5
9092,5
25117,5
37775,5
11134,5
17503,5
2046,5
44919,5
46263,5
36190,5
42132,5
43441,5
44832,5
27029,5
30167,5
34263,5
34803,5
42445,5
10151,5
41739,5
28874,5
3675,5
11158,5
5282,5
32547,5
3096,5
11573,5
1705,5
23395,5
40336,5
9951,5
46598,5
41307,5
43264,5
45814,5
46370,5
46651,5
36554,5
32929,5
31611,5
5865,5
20703,5
42972,5
10527,5
21709,5
12709,5
34901,5
46507,5
39783,5
5329,5
37838,5
16418,5
8421,5
46291,5
32685,5
17881,5
39017,5
6008,5
25311,5
38735,5
10750,5
34869,5
35416,5
32035,5
27289,5
46879,5
15342,5
19883,5
9399,5
32022,5
46397,5
44388,5
38563,5
4660,5
4408,5
24725,5
39079,5
37747,5
41034,5
42504,5
35370,5
41265,5
47114,5
4280,5
22620,5
35932,5
9884,5
13156,5
45598,5
46395,5
45082,5
42255,5
6267,5
19598,5
25614,5
10246,5
42731,5
69,5
7278,5
25693,5
38429,5
26859,5
26092,5
45559,5
36140,5
38178,5
35873,5
2415,5
10851,5
19263,5
34459,5
43787,5
6139,5
43713,5
47303,5
35268,5
44063,5
35351,5
6257,5
35689,5
29036,5
14642,5
18618,5
17318,5
10883,5
16505,5
37687,5
33179,5
38652,5
43962,5
25676,5
22592,5
44774,5
22594,5
46955,5
39791,5
27877,5
3631,5
4149,5
47008,5
46646,5
43727,5
39369,5
43743,5
29392,5
25129,5
14354,5
33106,5
15491,5
32580,5
12737,5
19673,5
43057,5
14743,5
37929,5
26503,5
29766,5
15793,5
398,5
46147,5
3839,5
11325,5
4563,5
23513,5
32746,5
20266,5
44054,5
36043,5
34423,5
46376,5
42491,5
15670,5
12962,5
33849,5
12555,5
31588,5
9984,5
44815,5
6163,5
36824,5
12203,5
471,5
23562,5
20459,5
9638,5
16943,5
17465,5
33400,5
26081,5
31505,5
6183,5
28351,5
10713,5
14205,5
10471,5
9384,5
40685,5
39936,5
35681,5
40221,5
45979,5
5665,5
43814,5
29497,5
36465,5
9388,5
32350,5
41929,5
10720,5
25307,5
18597,4
46260,4
16959,4
14176,4
46730,4
26469,4
26014,4
30323,4
43527,4
4050,4
27652,4
20230,4
47211,4
30765,4
40515,4
20101,4
13926,4
5560,4
4992,4
17173,4
7072,4
42953,4
39447,4
36798,4
43410,4
30423,4
46940,4
13648,4
38250,4
15631,4
46421,4
4380,4
1302,4
42175,4
43842,4
29285,4
5728,4
28282,4
45080,4
1727,4
27516,4
35607,4
46088,4
25,4
20565,4
19275,4
13272,4
26994,4
2242,4
34558,4
9509,4
1847,4
6621,4
5345,4
37290,4
20786,4
17528,4
4451,4
22434,4
14052,4
6476,4
21652,4
22760,4
21742,4
36784,4
47028,4
6612,4
24423,4
30971,4
41215,4
19962,4
5377,4
46121,4
46618,4
44915,4
45530,4
43780,4
29308,4
19845,4
42366,4
32179,4
47200,4
12337,4
42334,4
11097,4
45144,4
31368,4
47165,4
36614,4
6436,4
43988,4
10925,4
22451,4
10003,4
4882,4
20199,4
27063,4
29981,4
18319,4
2233,4
36817,4
10786,4
44583,4
26170,4
27067,4
47127,4
41829,4
46983,4
14530,4
7260,4
25215,4
9776,4
33310,4
3039,4
17439,4
43091,4
39551,4
2803,4
37694,4
14056,4
30029,4
22635,4
36998,4
15710,4
37568,4
23654,4
9295,4
45902,4
9423,4
34927,4
43053,4
42902,4
34515,4
42144,4
26755,4
35118,4
35535,4
47245,4
4545,4
46787,4
41077,4
157,4
7290,4
40709,4
22496,4
15881,4
43491,4
7424,4
16802,4
5549,4
40374,4
40927,4
33878,4
11064,4
23660,4
1967,4
44769,4
2181,4
43862,4
41149,4
47104,4
13869,4
12664,4
40299,4
44313,4
13542,4
9641,4
26207,4
46977,4
40698,4
1643,4
21317,4
41085,4
46062,4
35157,4
39571,4
37220,4
9598,4
2323,4
24471,4
39163,4
42475,4
39259,4
24458,4
8694,4
11355,4
43531,4
44953,4
27838,4
39912,4
32181,4
46468,4
31542,4
46630,4
43404,4
41695,4
16934,4
39715,4
23657,4
39589,4
40675,4
45656,4
28198,4
4536,4
20860,4
46282,4
28432,4
29664,4
11012,4
47032,4
9405,4
40548,4
44895,4
12519,4
42388,4
28177,4
45803,4
18093,4
23101,4
26185,4
42881,4
35784,4
13715,4
36493,4
45192,4
16895,4
18048,4
25416,4
45736,4
41144,4
5341,4
2392,4
21137,4
13937,4
39873,4
37263,4
22318,4
7188,4
27019,4
23502,4
11197,4
18797,4
44417,4
24073,4
14345,4
35944,4
46563,4
14599,4
27296,4
38621,4
15260,4
33862,4
45261,4
18347,4
10968,4
4730,4
18534,4
4779,4
36069,4
45670,4
38124,4
18575,4
1867,4
7980,4
16723,4
21345,4
42696,4
3314,4
15552,4
6007,4
38280,4
9934,4
32246,4
30469,4
46706,4
42174,4
47190,4
7562,4
45343,4
44614,4
24812,4
46990,4
33907,4
37233,4
45673,4
43387,4
40898,4
40751,4
12600,4
46714,4
38696,4
37597,4
12229,4
20599,4
2447,4
21990,4
40736,4
42939,4
40691,4
24533,4
22481,4
8765,4
9067,4
28810,4
46535,4
10586,4
45590,4
11533,4
17470,4
19265,4
18650,4
30341,4
3723,4
26512,4
13108,4
13884,4
4011,4
40916,4
19204,4
30997,4
23115,4
47298,4
23224,4
4769,4
32093,4
14444,4
36510,4
10159,4
44488,4
33001,4
44087,4
14274,4
1846,4
46145,4
32110,4
45692,4
34153,4
46586,4
29303,4
11303,4
25934,4
29540,4
1920,4
20987,4
16270,4
45967,4
36453,4
13192,4
46335,4
36206,4
5449,4
34006,4
39270,4
10867,4
33578,4
40279,4
114,4
44113,4
38337,4
28420,4
8552,4
15388,4
39854,4
45648,4
32044,4
39591,4
21537,4
43720,4
39048,4
7256,4
46428,4
19205,4
28332,4
44230,3
15166,3
32707,3
44436,3
44762,3
41608,3
35664,3
1144,3
41014,3
20794,3
9362,3
39841,3
23490,3
38983,3
40649,3
27055,3
12463,3
34805,3
2120,3
26402,3
28693,3
6408,3
28782,3
8241,3
46223,3
42673,3
20488,3
20022,3
46319,3
17187,3
46684,3
39201,3
31054,3
31865,3
12427,3
46820,3
20826,3
45476,3
28097,3
21610,3
39211,3
33464,3
43776,3
26320,3
31145,3
32448,3
27428,3
21024,3
45896,3
30158,3
12936,3
40527,3
11328,3
32047,3
40819,3
16617,3
2218,3
15298,3
45371,3
10590,3
5565,3
43748,3
2783,3
12126,3
46036,3
36975,3
2686,3
45753,3
1579,3
35058,3
45479,3
33074,3
9548,3
20208,3
16537,3
43170,3
32279,3
35990,3
44519,3
41061,3
40993,3
14316,3
29009,3
25528,3
37578,3
7986,3
25057,3
9595,3
34126,3
198,3
39241,3
8204,3
12404,3
3642,3
12123,3
46072,3
31160,3
40600,3
36498,3
29941,3
14225,3
8272,3
37159,3
37672,3
13770,3
10723,3
38195,3
42512,3
26936,3
47193,3
3671,3
41169,3
10463,3
44888,3
5851,3
37587,3
46023,3
7340,3
45400,3
45607,3
14295,3
44171,3
4648,3
35788,3
8449,3
40613,3
36393,3
35449,3
36564,3
4508,3
3657,3
6534,3
14202,3
24514,3
754,3
14587,3
38930,3
17692,3
37938,3
28872,3
7672,3
40244,3
9716,3
9679,3
44650,3
18574,3
30824,3
34045,3
8648,3
25256,3
28783,3
28944,3
47124,3
4490,3
3533,3
8097,3
34703,3
15599,3
11808,3
41125,3
22965,3
20462,3
37222,3
25855,3
22944,3
44286,3
47133,3
10771,3
46561,3
28121,3
4438,3
29279,3
43669,3
38623,3
31730,3
8370,3
46490,3
38656,3
34429,3
46707,3
33397,3
14921,3
24310,3
11204,3
46119,3
34248,3
32533,3
44522,3
42039,3
14471,3
23851,3
36099,3
22509,3
30831,3
30193,3
10264,3
4517,3
21264,3
21165,3
35996,3
21397,3
10447,3
8945,3
2278,3
29421,3
14795,3
32712,3
19861,3
27417,3
35225,3
46745,3
30100,3
14498,3
8806,3
32105,3
45538,3
38624,3
44905,3
152,3
32295,3
21271,3
30976,3
13633,3
36629,3
32835,3
25009,3
45525,3
41725,3
8057,3
38603,3
44824,3
10331,3
5280,3
41865,3
31615,3
34282,3
43405,3
20836,3
9465,3
18034,3
31024,3
30453,3
43705,3
44419,3
44715,3
42463,3
13172,3
41256,3
41662,3
23327,3
35368,3
41272,3
33921,3
32540,3
26981,3
40737,3
140,3
16395,3
46006,3
45065,3
45597,3
12613,3
10224,3
4437,3
12085,3
11416,3
46756,3
31931,3
3496,3
40192,3
38805,3
34749,3
18101,3
27901,3
43062,3
17864,3
15500,3
43971,3
40130,3
33775,3
16156,3
27265,3
9995,3
44770,3
47088,3
45359,3
27526,3
31709,3
2904,3
34839,3
41293,3
3405,3
40542,3
27936,3
2457,3
41400,3
16342,3
37002,3
8743,3
8246,3
34181,3
14456,3
47255,3
44997,3
18665,3
14829,3
31080,3
41892,3
46605,3
42967,3
22923,3
46967,3
41373,3
35422,3
28595,3
23546,3
14454,3
45867,3
16706,3
12165,3
45936,3
12022,3
10364,3
43073,3
13279,3
10275,3
43657,3
14977,3
31777,3
30872,3
47020,3
28883,3
8137,3
31564,3
9798,3
30553,3
12959,3
41355,3
29076,3
11633,3
12331,3
26186,3
21399,3
47070,3
37647,3
7285,3
44670,3
41837,3
43370,3
43654,3
35426,3
13448,3
35092,3
32441,3
22229,3
31349,3
1507,3
41871,3
17317,3
19761,3
514,3
12054,3
23663,3
33203,3
18708,3
15947,3
46772,3
17579,3
12882,3
33411,3
44849,3
20602,3
44574,3
46186,3
16981,3
14062,3
42525,3
36135,3
20151,3
44829,3
40163,3
34141,3
41738,3
46956,3
33595,3
45863,3
45369,3
11680,3
40156,3
23386,3
30690,3
20397,3
43045,3
29107,3
37915,3
46818,3
33580,3
46136,3
12523,3
7531,3
45890,3
15464,3
9690,3
10488,3
13673,3
15275,3
47109,3
30619,3
32752,3
35149,3
24743,3
45882,3
1201,3
18298,3
27298,3
31200,3
23436,3
2971,3
11344,3
27395,3
18804,3
13069,3
11441,3
46001,3
44433,3
38927,3
32126,3
38923,3
14908,3
23575,3
38024,3
17608,3
41656,3
41536,3
36446,3
17287,3
31700,3
38790,3
44653,3
33643,3
46693,3
5388,3
16960,3
1048,3
36970,3
15890,3
34413,3
22531,3
33727,3
40734,3
46876,3
30004,3
21131,3
8480,3
2160,3
10627,3
1110,3
37860,3
24590,3
26756,3
43350,3
35586,3
27738,3
32420,3
32870,3
29559,3
26257,3
30219,3
16970,3
17662,3
38711,3
44356,3
30206,3
20765,3
41069,3
35798,3
46313,3
33697,3
12064,3
46553,3
20611,3
4615,3
45790,3
11528,3
19117,3
24808,3
11073,3
9930,3
9157,3
10569,3
13260,3
21235,3
32655,3
3264,3
8673,3
23955,3
46889,3
35859,3
37925,3
25580,3
8165,3
44750,3
32264,3
26705,3
46306,3
17408,3
10099,3
13987,3
46893,3
19547,3
4948,3
23459,3
21211,3
47284,3
6348,3
47283,3
20504,3
46491,3
34583,3
47249,3
37769,3
962,3
36251,3
46617,3
36129,3
11905,3
40174,3
46297,3
22785,3
14433,3
41816,3
6090,3
1385,3
24689,3
23314,3
14358,3
45623,3
31879,3
5483,3
21590,3
26894,3
25261,3
32914,3
36475,3
40089,3
21563,3
6577,3
23187,3
49,3
2325,3
42142,3
6555,3
25983,3
20453,3
30428,3
17933,3
45997,3
39816,3
19888,3
37586,3
37864,3
25272,3
24572,3
32741,3
46229,3
7443,3
11663,3
6847,3
39909,3
38721,3
37209,3
40618,3
46989,3
29531,3
9742,3
33028,3
28703,3
36572,3
20874,3
40930,3
42108,3
28130,3
17703,3
10062,3
6905,3
45875,3
13459,3
39433,3
39466,3
39945,3
34465,3
20473,3
28090,3
26307,3
38052,3
44177,3
44789,3
47126,3
17067,3
46155,3
42082,3
30294,3
31718,3
43883,3
16859,3
26760,3
6857,3
27404,3
10436,3
36444,3
5991,3
44993,3
27530,3
46388,3
45718,3
10762,3
42825,3
42752,3
34237,3
10945,3
39250,3
37182,3
19651,3
40453,3
24197,3
45655,3
34455,3
34202,3
15151,3
41710,3
32357,3
37599,3
14874,3
1087,3
38037,3
45010,3
12624,3
39735,3
40180,3
12504,3
46467,3
2450,3
39212,3
22000,3
43759,3
11337,3
46012,3
2984,3
16058,3
4194,3
12887,3
20714,3
43607,3
45821,3
43507,3
20854,2
8361,2
34915,2
39165,2
31973,2
33073,2
24679,2
14491,2
10689,2
30128,2
16245,2
41609,2
45398,2
26658,2
15097,2
21550,2
42531,2
46784,2
36409,2
38469,2
38565,2
17618,2
38738,2
5361,2
37001,2
47238,2
46673,2
3686,2
46560,2
32801,2
13821,2
38125,2
