gcf_id,count
23578,14
54821,14
40212,14
38752,14
49808,14
35238,14
42013,14
62641,14
24604,14
38733,14
63443,14
7191,14
60472,14
65990,14
65033,14
47465,14
23045,14
30957,14
24970,14
60224,14
29819,14
33971,14
62380,14
38262,14
23577,14
26824,14
59917,14
10971,14
49554,14
3383,14
66477,14
60377,14
52926,14
21196,14
52255,14
52148,14
176,14
44258,14
65165,14
59982,14
53530,14
16126,14
65509,14
50679,14
55111,14
52065,13
29984,13
20074,13
58324,13
63777,13
28792,13
45849,13
65676,13
25008,13
61722,13
26402,13
63381,13
7239,13
6794,13
45935,13
65945,13
12724,13
18620,13
56328,13
7660,13
14588,13
22574,13
64339,13
164,13
27566,13
57951,13
6508,13
61480,13
18760,13
64837,13
62255,13
65297,13
61389,13
64310,13
62488,13
7590,13
10487,13
66066,13
41904,13
57701,13
33969,13
43871,13
49915,13
45295,13
46691,13
24838,13
16982,13
5713,13
52433,13
26944,13
5068,13
57313,13
61971,13
65716,12
11637,12
4700,12
33906,12
60845,12
32222,12
1120,12
32246,12
50245,12
66309,12
44274,12
62725,12
58840,12
54240,12
9479,12
63143,12
47077,12
5622,12
6705,12
62178,12
54911,12
21020,12
13421,12
2211,12
25791,12
64833,12
61605,12
29920,12
13968,12
36279,12
56521,12
57539,12
3911,12
4282,12
13925,12
47724,12
8873,12
20342,12
62140,12
38047,12
2915,12
52798,12
58778,12
66151,12
63114,12
63685,12
5983,12
49281,12
56075,12
21939,12
63349,12
48405,12
52683,12
65091,12
18899,12
63738,12
59270,12
63829,12
40691,12
30012,12
34663,12
26396,12
66444,12
41754,12
51026,12
23848,12
48587,12
23816,12
60038,12
47257,12
3091,12
316,12
40650,12
59874,12
40056,12
40329,12
19893,11
36594,11
13920,11
49142,11
21158,11
59709,11
60756,11
33009,11
26108,11
46450,11
62221,11
49419,11
14457,11
20056,11
39027,11
12947,11
63944,11
8109,11
5945,11
18536,11
48904,11
56663,11
64750,11
48922,11
58851,11
54609,11
63176,11
28246,11
34958,11
53648,11
61380,11
59894,11
62719,11
58004,11
17549,11
45426,11
62004,11
56223,11
5101,11
63446,11
14056,11
28473,11
54906,11
3152,11
45259,11
42060,11
44143,11
19951,11
66231,11
66369,11
4391,11
65018,11
25530,11
3140,11
35331,11
59530,11
62444,11
46711,11
63051,11
16781,11
5554,11
60815,11
32666,11
66193,11
58044,11
20121,11
48852,11
36017,11
11134,11
15161,10
44934,10
19041,10
28609,10
66557,10
20838,10
52937,10
10203,10
4559,10
3216,10
57030,10
66350,10
66020,10
18753,10
45966,10
5288,10
50,10
