gcf_id,count
12388,4
7116,4
21510,4
25820,4
1967,4
32951,4
2049,4
8353,4
5059,4
17661,4
14249,4
8577,4
31026,4
13001,4
14591,4
12997,4
29667,4
18188,4
7223,4
12438,4
12216,4
21435,4
8699,4
27630,4
4036,4
6319,4
24534,4
30831,4
20704,4
8984,4
13616,4
26681,4
1080,4
29341,4
32584,4
32550,4
28375,4
31387,4
33109,4
6151,4
3109,4
19683,4
4099,4
25527,4
4611,4
4958,4
28016,4
9948,4
32053,4
25240,4
27156,4
1831,4
5682,4
3439,4
29802,4
32541,4
15938,4
29868,4
12777,4
32272,4
8475,4
11893,4
30236,4
14985,4
2942,4
20740,4
2447,4
33431,4
7718,4
30707,4
33313,4
31068,4
16841,4
26536,4
11395,4
23920,4
31585,4
32819,4
20408,4
7631,4
3347,4
30055,4
5458,4
13666,4
19231,4
13248,4
21809,4
14864,4
33303,4
33337,4
31582,4
11478,4
23147,4
19423,3
7797,3
7263,3
33054,3
31048,3
32906,3
6826,3
19894,3
27972,3
6352,3
30290,3
32492,3
14279,3
32639,3
11958,3
11062,3
12172,3
10039,3
9336,3
21345,3
16049,3
11544,3
31668,3
24058,3
2820,3
33717,3
12211,3
16721,3
31496,3
29444,3
31508,3
10869,3
31698,3
14242,3
13806,3
8810,3
11741,3
33219,3
8407,3
21936,3
23455,3
6983,3
25507,3
14919,3
30981,3
31081,3
26377,3
25617,3
32321,3
29977,3
17570,3
17647,3
3686,3
31583,3
30736,3
25546,3
28548,3
33090,3
33675,3
30232,3
26541,3
18077,3
5628,3
10326,3
10681,3
15811,3
2786,3
6794,3
23808,3
17066,3
6242,3
11685,3
8319,3
31721,3
7038,3
16395,3
16380,3
32100,3
8770,3
1915,3
32007,3
33896,3
31361,3
11665,3
32430,3
26728,3
4689,3
19969,3
4551,3
4607,3
30698,3
23432,3
32464,3
2652,3
4025,3
20020,3
8138,3
23221,3
23810,3
5185,3
7132,3
16889,3
2310,3
31380,3
9576,3
31118,3
31321,3
26249,3
25550,3
8656,3
10028,3
30651,3
1974,3
1614,3
11532,3
33778,3
29049,3
32096,3
33787,3
21109,3
33936,3
31074,3
27063,3
19438,3
22376,3
21317,3
26823,3
31987,3
20545,3
33538,3
1454,3
12620,3
22537,3
13061,3
32408,3
10443,3
19363,3
10912,3
6837,3
20013,3
24993,3
24229,3
33794,3
9152,3
25133,3
24216,3
24933,3
10551,3
16708,3
12476,3
33094,3
30942,3
2048,3
12237,3
21184,3
33314,3
12382,3
13342,3
7278,3
29786,3
2575,3
20860,3
28272,3
23538,3
28756,3
27308,3
29601,3
5547,3
21247,3
542,3
31378,3
31562,3
33558,3
33701,3
10026,3
33478,3
15003,3
16873,3
5300,3
30224,3
29438,3
14753,3
7733,3
19713,3
9228,3
10582,3
12982,3
8711,3
16779,3
19924,3
23873,3
24012,3
27492,3
24467,3
30781,3
6895,3
3389,3
10084,3
32981,3
24366,3
17492,3
33096,3
30878,3
16237,3
15088,3
26871,3
21615,3
17856,3
31889,3
9094,3
10515,3
30186,3
8338,3
24500,3
25204,3
33197,3
25205,3
33089,3
11638,3
17411,3
2335,3
15199,3
33588,3
25084,3
33103,3
10837,3
15285,3
30026,3
3230,3
6105,3
28640,3
5581,3
27649,3
21721,3
19897,3
6605,3
33209,3
1888,3
31376,3
24139,3
11524,3
9235,3
22950,3
33274,3
4275,3
3773,3
10952,3
28650,3
20548,3
32343,3
12093,3
14179,3
3531,3
17302,3
30513,3
26228,3
31958,3
19652,3
22973,3
12272,3
195,3
8207,3
6721,3
26923,3
8359,3
22461,3
19648,3
15061,3
20671,3
11391,3
14574,3
31494,3
1697,3
32182,3
31555,3
29188,3
15157,3
352,3
29032,3
8346,3
14712,3
20270,3
7148,3
3134,3
14600,3
16434,3
26563,3
10597,3
26017,3
25565,3
30305,3
26497,3
33892,3
33267,3
19407,3
29302,3
18833,3
27197,3
27971,3
33064,3
27350,3
933,3
965,3
33072,3
3260,3
30776,3
24067,3
30284,3
25754,3
19584,3
20000,3
33830,3
31176,3
13684,3
32927,3
14680,3
26830,3
30826,3
9961,3
24316,3
9220,3
3980,3
27349,3
32707,3
33029,3
32099,3
26303,3
25711,3
30348,3
19445,3
6662,3
14785,3
8004,3
29461,3
23792,3
33789,3
20586,3
20761,3
32902,3
6065,3
16682,3
14898,3
15075,3
10179,3
17586,3
8630,3
15340,3
14324,3
11227,3
23997,3
32142,3
24145,3
9713,3
1683,3
7536,3
5920,3
33315,3
33486,3
27982,3
23664,3
33350,3
32461,3
20111,3
33282,3
32857,3
31251,3
25928,3
32958,3
1947,3
32433,3
10518,3
26677,3
31640,3
28509,3
25411,3
22080,3
25839,3
22235,3
32061,3
27774,3
14526,3
33520,3
288,3
32467,3
30816,3
29989,3
3652,3
1769,3
5130,3
26517,3
22250,3
14652,3
4353,3
33031,3
11941,3
3717,3
30557,3
416,3
19386,3
33395,3
62,3
14979,3
4624,3
30914,3
323,3
28565,3
1325,3
25306,3
26010,3
2425,3
17698,3
31548,3
12723,3
5318,3
2457,3
14675,3
21524,3
8996,3
27388,3
19043,3
18236,3
8218,3
4168,3
14510,3
2408,3
33847,3
24533,3
14145,3
1704,3
33626,3
30063,3
20555,3
33059,3
12032,3
14535,3
32651,3
23106,3
3053,3
23295,3
5223,3
14504,3
33636,3
18195,3
12788,3
14731,3
30613,3
11089,3
30995,3
17377,2
21393,2
4057,2
29413,2
4846,2
33644,2
8065,2
27502,2
32896,2
27064,2
16500,2
22808,2
32113,2
16504,2
8392,2
3553,2
12281,2
1378,2
3323,2
13092,2
31193,2
10066,2
21108,2
4988,2
28081,2
29798,2
25674,2
33628,2
32370,2
32267,2
31288,2
23804,2
18558,2
14429,2
30537,2
19008,2
17098,2
11896,2
32829,2
29932,2
13623,2
30700,2
32657,2
30045,2
18963,2
21887,2
12607,2
26301,2
14457,2
31271,2
3852,2
20767,2
21006,2
32006,2
28422,2
28570,2
28772,2
32549,2
33474,2
31665,2
30931,2
8442,2
8424,2
18793,2
32621,2
5317,2
33304,2
33566,2
26085,2
33882,2
15601,2
17370,2
5482,2
29137,2
7067,2
31093,2
28461,2
10948,2
27605,2
1592,2
6517,2
32578,2
24435,2
17484,2
22160,2
33493,2
2434,2
17074,2
32912,2
6798,2
14769,2
19906,2
19063,2
20203,2
9478,2
21725,2
9359,2
25778,2
18214,2
8928,2
24753,2
5754,2
30058,2
18887,2
14183,2
14576,2
23751,2
4077,2
32110,2
33872,2
33471,2
26627,2
33691,2
31684,2
4754,2
15063,2
12174,2
10481,2
14321,2
33422,2
29848,2
1639,2
25598,2
12338,2
14322,2
3693,2
10078,2
17334,2
32403,2
19639,2
15139,2
627,2
33813,2
31457,2
15106,2
20393,2
13099,2
28936,2
33243,2
25295,2
2357,2
28820,2
8748,2
30335,2
27314,2
8987,2
9050,2
17578,2
33548,2
3400,2
28416,2
27819,2
6751,2
18545,2
32947,2
4625,2
30802,2
4134,2
11384,2
19516,2
25265,2
31552,2
7970,2
24768,2
8999,2
15446,2
28169,2
16491,2
4920,2
29048,2
30599,2
1919,2
24648,2
9492,2
24984,2
5867,2
12619,2
7100,2
25814,2
2314,2
9714,2
21457,2
12708,2
1509,2
6927,2
28478,2
29306,2
16528,2
32269,2
33718,2
26411,2
30413,2
19422,2
32252,2
33888,2
2562,2
3063,2
4562,2
33933,2
10520,2
30330,2
5151,2
19610,2
25319,2
33311,2
9674,2
27268,2
25789,2
28769,2
10439,2
4728,2
2274,2
2047,2
806,2
20867,2
23979,2
30535,2
32348,2
29638,2
31004,2
6572,2
33202,2
31855,2
11908,2
26521,2
33508,2
22087,2
30295,2
33403,2
32080,2
20954,2
24747,2
15093,2
26821,2
24812,2
16787,2
19642,2
25891,2
20525,2
20532,2
26666,2
23208,2
26299,2
28281,2
33791,2
33443,2
10836,2
31827,2
33680,2
28929,2
32802,2
33521,2
24006,2
24031,2
2360,2
5303,2
30734,2
29837,2
14690,2
22549,2
335,2
7327,2
27969,2
18870,2
2795,2
2677,2
8128,2
27392,2
30374,2
33143,2
804,2
33515,2
29418,2
19884,2
22272,2
2219,2
2703,2
33394,2
16691,2
4932,2
28864,2
28043,2
2486,2
3846,2
21746,2
22839,2
32569,2
9142,2
22066,2
30739,2
19784,2
31471,2
21820,2
33434,2
11655,2
15057,2
33269,2
3856,2
32130,2
14338,2
16843,2
29751,2
6224,2
11843,2
18988,2
24529,2
2082,2
9157,2
8554,2
1641,2
1565,2
4307,2
15766,2
30819,2
727,2
15780,2
27285,2
31332,2
10281,2
4300,2
31538,2
7481,2
30202,2
22914,2
26493,2
351,2
24269,2
14765,2
6727,2
29605,2
30562,2
18463,2
14301,2
30672,2
17487,2
9212,2
33506,2
8508,2
6777,2
27595,2
8507,2
4343,2
6253,2
25927,2
6481,2
13113,2
22879,2
15455,2
33577,2
19951,2
26762,2
19605,2
33342,2
10046,2
31242,2
33883,2
19071,2
28091,2
31484,2
12643,2
10187,2
26988,2
32645,2
33344,2
33312,2
24554,2
7183,2
25151,2
21715,2
6268,2
32322,2
33249,2
32984,2
32371,2
4789,2
7252,2
11480,2
32648,2
14095,2
27487,2
11957,2
17218,2
13291,2
18442,2
27496,2
17249,2
22788,2
31644,2
29291,2
17295,2
25393,2
25690,2
17559,2
14091,2
12944,2
18889,2
32660,2
6418,2
21474,2
33709,2
27826,2
13023,2
27930,2
19256,2
15517,2
2012,2
29070,2
25724,2
32763,2
6720,2
32406,2
16763,2
30171,2
29650,2
30490,2
3376,2
7873,2
16940,2
24109,2
8798,2
3762,2
23465,2
16772,2
21573,2
16609,2
25009,2
26449,2
24581,2
14265,2
17614,2
32176,2
24902,2
5000,2
21757,2
29925,2
7017,2
12255,2
3692,2
19357,2
29261,2
13499,2
7658,2
16718,2
12711,2
10183,2
12835,2
4802,2
1362,2
33730,2
26552,2
26663,2
26023,2
29059,2
20247,2
13529,2
33700,2
7436,2
3697,2
10458,2
29959,2
6396,2
21692,2
8604,2
2026,2
20305,2
4424,2
6590,2
33426,2
32690,2
19798,2
5002,2
32497,2
25008,2
20166,2
27121,2
28210,2
27654,2
32548,2
3453,2
4950,2
12318,2
24212,2
32940,2
29844,2
33610,2
7103,2
33932,2
32026,2
32533,2
16090,2
23220,2
23732,2
30955,2
7633,2
31545,2
20642,2
3598,2
2368,2
33670,2
18464,2
26839,2
25774,2
5437,2
30036,2
6273,2
28436,2
31364,2
14155,2
1281,2
13349,2
24158,2
21250,2
32942,2
11460,2
6853,2
32641,2
29518,2
6973,2
23861,2
7791,2
28146,2
5838,2
33737,2
27518,2
33828,2
29580,2
32097,2
32604,2
29829,2
25856,2
11122,2
5186,2
31581,2
29471,2
6198,2
26727,2
32240,2
21259,2
33051,2
31906,2
33331,2
18899,2
29305,2
31777,2
26804,2
30360,2
32239,2
6556,2
28774,2
4147,2
30304,2
5706,2
22927,2
32969,2
26603,2
17503,2
18562,2
13264,2
28513,2
5037,2
33063,2
7747,2
3462,2
13540,2
32565,2
18356,2
10377,2
32149,2
9305,2
16482,2
32989,2
29422,2
15209,2
23249,2
29608,2
8561,2
14248,2
12250,2
24841,2
7499,2
7386,2
31941,2
23021,2
25821,2
22188,2
18034,2
29766,2
27232,2
32253,2
18777,2
5912,2
33806,2
15274,2
3919,2
8882,2
7152,2
8431,2
12903,2
11383,2
31652,2
13546,2
10218,2
30431,2
31317,2
33233,2
3602,2
27141,2
20630,2
28737,2
22185,2
7849,2
1938,2
3113,2
13636,2
22546,2
29258,2
5394,2
13594,2
9011,2
7035,2
27998,2
6865,2
5117,2
22195,2
33827,2
4494,2
29355,2
30272,2
23623,2
30161,2
7895,2
31476,2
18434,2
3932,2
9112,2
20145,2
12381,2
24287,2
29616,2
21614,2
19915,2
22033,2
32087,2
32192,2
12539,2
11176,2
27175,2
18254,2
